,Datetime,Text,retweets,likes
2525,2020-03-31 14:48:13+00:00,"Thank you @TuskerFC_club 🤝 

#FootballClubChallenge accepted!! 👊

1. Badge  🐆
2. Stadium 📍
3. Fans  📯
4. Players ⚽

We nominate:
@KCBFootball
@AlAhly
@KCCAFC
@Masandawana
#FootballClubChallenge 
@betikaKe 
#StaySafe #StayHome https://t.co/MUVsIQc1Hz",4,15
2526,2020-03-31 13:50:30+00:00,"CAS ministry @MOH_Kenya can be the most incompetent person in that ministry that she has to be shielded from shame by @SpokespersonGoK!
#coronaviruskenya
#bettykyalo
#TheLockdown
#COVID19
#Coronavirustruth
#CoronaVirusUpdates
#StaySafe
#TheLockdown",0,0
2527,2020-03-31 13:40:06+00:00,"The numbers are increasing in a crazy speed. We need to start taking this precautions seriously. Stay safe people. 
#coronaviruskenya https://t.co/2pLxv6v86W",0,1
2528,2020-03-31 13:25:17+00:00,NINE more confirmed cases of COVID-19 in Kenya bringing the total number of infections to 59. #StaySafe #StayHome #COVID19Kenya #COVID19 #coronaviruskenya,80,314
2529,2020-03-31 12:48:26+00:00,You know that #coronavirus has no cure. You also know that it kills. So why  do you want to go out and look for it? S/he who runs away today lives to fight another day. Please stay at home and save lives. Keep safe. Stay safe. #KomeshaCorona https://t.co/Y0LiaU4feZ,30,91
2530,2020-03-31 11:18:49+00:00,Hat's off to all healthcare professionals. You are our superheroes! #Coronavirustruth #COVID19 #StayAtHome #CoronaVirusUpdates #WorkFromHome #StaySafe #workingfromhome #KomeshaCorona #kaanyumbani https://t.co/bpwMfjbo36,0,0
2531,2020-03-31 10:50:10+00:00,"Climate Science Experts and Policy Analysts, 

What is the amount of Carbon Dioxide Emission for every Kshs. 100 generated in our economy (Kenya)?
#StayAtHome
#TuesdayMotivation
#WorkFromHome
#StaySafe",0,0
2532,2020-03-31 10:01:16+00:00,"Simply delicious.👌
We also do takeaway ☺yeah.. We gahht you😙
#wecare
#wevalueyou
#quarantine
#staysafe
#spinnerswebkenya
#spinnerswebkenya_cafe
#SPINNERSWEBKENYA
#spinnerswebkenyacaffe
#spinnersforyou @ Spinners Web… https://t.co/SXJePotViN",0,0
2533,2020-03-31 09:46:45+00:00,"I wanna take this opportunity to say THANK YOU ALL for the birthday wishes, special thanks to each &amp; everyone that took time to wish me a Happy birthday 👊🏽
.
we shall revisit this day once Rona is gone 😁😎
.
#STAYSAFE
#BEBLESSED 🙏🏽
#WESHALLOVERCOME https://t.co/AjtArAe1r2",0,2
2534,2020-03-31 09:41:18+00:00,"@ms_mabila Ooh, awesome. Keep pushing. Stay safe.",0,1
2535,2020-03-31 08:58:36+00:00,GOOD AFTERNOON HUMANS - I MISS YOU KINGS AND QUEENS PLS STAY SAFE AND STAY HOME 🙏🏾🙏🏾🙏🏾,2,26
2536,2020-03-31 08:57:10+00:00,Oya mmecheki hii greatness? Ebu chamgamkeni and remember to #Staysafe we need ya'll because #oppocares ✌✌ https://t.co/bdeTL1Rofn,2,0
2537,2020-03-31 08:55:00+00:00,@ItNelisaMchunu Sanitize Stay At Home Stay Safe,0,1
2538,2020-03-31 08:48:57+00:00,"So shiny you can see your reflection.
Even more glaze. 

#glazecakes #mwakuduabakes #chefmwakudua #pastrylife #pastrychef #mandistreats #baking #staysafe #corona #stayhome #nairobi #kenya #pastryislife… https://t.co/NBn3dfIbi9",0,1
2539,2020-03-31 08:20:49+00:00,"Buy 1 Get 1 Free PIZZA 🍕 is now daily. Don’t miss out on this great offer ! 

Call us on 0712 012 012 for Takeaways 

Stay Safe https://t.co/JerOwv1RjD",4,3
2540,2020-03-31 07:51:42+00:00,"Stay safe ❤️❤️
#makeup #makeupartist #Kenya #tiktok #beauty #beautybloggers @ Nairobi https://t.co/inQcFV5FvO",0,3
2541,2020-03-31 07:25:53+00:00,"Kumpoo package.. Simple combo of affordable equipments.
#badeqshop📣📣📣🏸🏸🏸🏆🏆🏆👌👌📲📲0721286150

#playfromhome #nairobikenya
#coronavirusoutbreak⚠ #staysafe #boostyourimmunesystem
#beenlongtimecoming… https://t.co/mMjDyRYEvD",0,0
2542,2020-03-31 07:11:20+00:00,Stay safe and keep it indoors fam social distance Muhimu...!! #stayhome #staysafe @ Mombasa Island Kenya https://t.co/iNPQ40IAok,0,0
2543,2020-03-31 07:00:56+00:00,"If you’re reading this and you’re feeling the same....sending you a big virtual hug. We’re on the same (virtual) boat ⛵️ 

God will guide us through.  Inshallah.

#StaySafe #KeepYourDistance #ThisTooShallPass",0,1
2544,2020-03-31 07:00:29+00:00,"Good day too @ItsMainaKageni 
Take care bro 
Stay safe too
#MainaAndKingangi",0,0
2545,2020-03-31 06:49:26+00:00,Well said sir. #StayAtHome  #StaySafe #COVIDpandemic #COVID19 https://t.co/R1ZWlHhkja,0,1
2546,2020-03-31 06:31:13+00:00,"Somebody asked me what business are you doing in these challenging Lockdown period?

I replied Import-Export business!!!

He said how??

I replied: Import messages from one group and Export it to another group 🤣🤣
#StayHome #StaySafe #KomeshaCorona",2,35
2547,2020-03-31 06:19:53+00:00,"#MainaAndKingangi 
#TheLockdown 
#StaySafe #coronavirus https://t.co/jgHTtSnDzW",0,0
2548,2020-03-31 06:17:54+00:00,"Have seen for the men ""make up challenge"" weuh and i don't know whether am coming down with a fever or it's hot...Kenyan men are fine hata kama kuna mwingine hapo hakuwa na ndevu smh...big question is would he even breath my way 😂😂😂 stay safe y'all!",0,3
2549,2020-03-31 06:01:06+00:00,"Call to order 0798 985 300 for Enterprise Depot , 
0776 539 570 for rongai Depot 
#outlookindex #appointedkbldistributor #stayhome #staysafe @ Outlook Index Limited https://t.co/iSXJTgA4G0",0,0
2550,2020-03-31 05:36:40+00:00,"The curfew has brought more problems in various homes. 
#StayAtHome #StaySafe https://t.co/hW7QP6PlkM",0,0
2551,2020-03-31 05:28:36+00:00,"#MainaAndKingangi
Good morning @ItsMainaKageni 
All are hiding in their mansions. Self quarantine. Currently everyone is so humble. 
Stay safe. Stay at home
@Classic105Kenya",0,0
2552,2020-03-31 04:50:35+00:00,"Stay at home and eat news 📰.
Otherwise Stay Safe. https://t.co/8ThdnxYEvP",4,21
2553,2020-03-31 04:21:19+00:00,"8years ago.
Everybody Hates Chris.
#quarantine #corona #coronavirus #stayhome #staysafe #sanitize @ Nairobi https://t.co/5Up7gT1Gqa",0,0
2554,2020-03-31 03:55:47+00:00,"@GhettoRadio895 #SocialDistancingNow Pale home try social distance with your spouse @MajimajiKenya @King_Kafu @Elishifa @nicmuhando @ToywaWema
#Coronavirustruth
#coronaviruskenya
#ChezaClean
#StaySafe
#brekko https://t.co/ekIWqBT9pA",0,1
2555,2020-03-31 03:44:40+00:00,@hlusiola Stay safe too,0,0
2556,2020-03-31 03:44:07+00:00,"What have you been learning about yourself during these challenging moments of the pandemic?
#COVID19 #COVID19Kenya #StayAtHome #StaySafe #CoronaVirusUpdates",0,1
2557,2020-03-31 03:30:43+00:00,"@KameneGoro @kibeandy @Kiss100kenya morning menje,Last day of march and we'd much.... My 2 request songs be:
                 1.lil nas X - old town
                  2.stronger - kelly Clarkson iendee all essential staff in 254,tuned in Ruiru. Stay safe!",0,2
2558,2020-03-31 03:09:01+00:00,"@MajimajiKenya @vikysultan1 @Tabulance1 @SuewaKuria @NjengaRacheal @mashaa_dx @Tony_Wa_Utawala @sarahsomba @jojomackenzie2 @ManguroMaggy @Billmond_s @MleziMmoja @SilaSenior @MbuchiKen @Solderwamundoro @doterodeh_mpres @bony_athy @TabbyNjeri10 @kucheey @LeleiKiplangat @GhettoRadio895 @MajimajiKenya @King_Kafu @Elishifa @nicmuhando
@MOH_Kenya
Safety Marshall /nurse &amp; Security officer checking temperature before entering the plant
Live from simba cement...
Good move... #StaySafe
#Coronavirustruth
#coronaviruskenya
#ChezaClean
#brekko https://t.co/l8l4V3ySRi",0,0
2559,2020-03-31 03:03:30+00:00,"@MajimajiKenya @vikysultan1 @Tabulance1 @SuewaKuria @NjengaRacheal @mashaa_dx @Tony_Wa_Utawala @sarahsomba @jojomackenzie2 @ManguroMaggy @Billmond_s @MleziMmoja @SilaSenior @MbuchiKen @Solderwamundoro @doterodeh_mpres @bony_athy @TabbyNjeri10 @kucheey @LeleiKiplangat @GhettoRadio895 @MajimajiKenya @King_Kafu @Elishifa @nicmuhando
@MOH_Kenya
Safety Marshall /nurse &amp; Security officer checking temperature before entering the plant
Live from simba cement...
Good move... #StaySafe
#Coronavirustruth
#coronaviruskenya
#ChezaClean
#brekko https://t.co/i7xx0S1QqB",0,1
2560,2020-03-31 03:01:19+00:00,"@NationFMKe @theCateRira @Dr_Kingori King 👑 and queen 👑 #cateandkingori
South b massive kama KAWAIDA
Chamgei tugul
Stay safe",1,2
2561,2020-03-30 21:53:39+00:00,"One for the go getter and ambitious 
#theywillhearaboutyou 
sandifashions 
#uniquefabrics 
#cinema4d 
#maxonc4d 
#cinema4dart 
#3dart 
#3danimations 
#stayhome 
#workfromhome 
#stayhealthy 
#staysafe… https://t.co/2hQiCXLdAx",0,0
2562,2020-03-30 21:45:54+00:00,"Let's stay quarantined,let's stay safe!! @kenya_latest @MOH_Kenya #QuarantineLife https://t.co/QjesZx0qTS",1,3
2563,2020-03-30 19:16:31+00:00,@PetaTabu Stay safe.,0,1
2564,2020-03-30 18:46:03+00:00,"We will overcome #Covid_19 
#ResilientAgainstCovid19
#Kindness 
#Inclusion 
#StaySafe https://t.co/ksouSb9lrX",2,3
2565,2020-03-30 18:40:32+00:00,"5. What are you doing to keep yourself busy while at home?

#CoronaVirusSA #coronavirusinKenya #coronaviruskenya #CoronaVirusUpdates #Coronavirustruth #COVID19 #COVID19Kenya #Covid_19 #covid_19Ke #IWillStayAtHome #lockdown #PoliceBrutality #StaySafe https://t.co/cE9Tfh78RN",2,1
2566,2020-03-30 18:38:19+00:00,"Relax, don’t wan panic, be responsible.
Stay safe, stay at home, just be",0,1
2567,2020-03-30 18:28:26+00:00,"Lets Talk About #COVID19 as Young People. 

1. Are you at risk of contracting the corona virus? If yes why and if no Why?

#COVID19Kenya #Coronavirustruth #lockdown #StayAtHome #Quarantine #MondayMotivaton #coronaviruskenya #StaySafe #covid_19Ke #Covid_19 #IWillStayAtHome",4,7
2568,2020-03-30 18:01:41+00:00,Ride down to Thika and Back home. #StaySafe https://t.co/sidG3tbvv7,0,2
2569,2020-03-30 16:04:36+00:00,By4:00pm you should be able to to move to your house.#stay safe,0,0
2570,2020-03-30 15:44:26+00:00,"Sungura🐰🐰
       Stay safe🔥🔥
       💯💯 @ Limuru Town https://t.co/HFHvKtEOwF",0,0
2571,2020-03-30 15:25:33+00:00,"@Namuks Stay safe out there, people are loosing it.",0,0
2572,2020-03-30 15:15:08+00:00,Stay Safe. Do the Five and we'll see you real soon. 🎥 @magicalkenya @ Nairobi https://t.co/CICmMrajNd,0,0
2573,2020-03-30 14:51:22+00:00,"#Quarantine Day 12!
#StayHome #StaySafe Don't be this guy! 
#StayHomekenya https://t.co/BvefEynVD2",1,4
2574,2020-03-30 14:21:09+00:00,"About to go....

#instalive #facebooklive #djset #technics #vinyl #stayhome #stayhome #quarantine #staysafe #corona #set #setup #dj @ My Happy Place https://t.co/avm9mCh8yO",0,1
2575,2020-03-30 14:06:33+00:00,👌 Thanks for weighing in #StaySafe https://t.co/TzVUPnrOEJ,0,2
2576,2020-03-30 14:00:53+00:00,"Ignore GOVERNMENT's guidelines on COVID-19 at your own peril. 

@CSMutahi_Kagwe @IsaiahGitonga @GitongaEsquire @Mworiakaibunga @MOH_Kenya

#COVID19 #QuarantineLife #StaySafe",0,3
2577,2020-03-30 13:27:22+00:00,"Let’s take a break from exploring our Kenya to stay home and stay safe
When we are back to travelling Kenya, we will be here to embrace u as u make new memories. 
#magicalkenya #TheMagicAwaits #TravelTomorrow #Komeshacovid #dontcancelpostpone #savetourism #staysafe #LiveTheMagic https://t.co/2UO3imQlpU",2,6
2578,2020-03-30 13:27:06+00:00,"@TheMine55907786 @_the_lionesss state funeral to be observed after #Covid_19 #COVID19 curve dips.
Meanwhile, fiends and relativesvare asked to observe #SocialDistancing buy hand sanitizers and #StaySafe
😅😂🤣",0,0
2579,2020-03-30 13:21:42+00:00,"Here's how to avoid #LikoniFerrv crossing
#Covid_19 #COVID19 #StaySafe https://t.co/557PURrnIo",1,1
2580,2020-03-30 13:18:42+00:00,"Lets flatten the curve!
🙏

#StayHome
#StaySafe
#Sanitize 
And Don’t Panic! 

#KomeshaCorona 
#Covid_19 
#YouthNaPlan",0,0
2581,2020-03-30 13:10:33+00:00,"@NationBreaking Tears for Kenya 😪😪
#COVID19 #Covid_19 #StayHome #Quarantine #StaySafe #StayHomekenya",1,2
2582,2020-03-30 13:01:08+00:00,#StayHomekenya #Lonyangapuo #StaySafe https://t.co/xgngzAYAzt,1,2
2583,2020-03-30 12:40:58+00:00,"To all our customers, stay safe during this period.

Souk Supermarket shall deliver straight to your door. 
Whatsapp/ SMS on 0746539942 and get a personal to shopper assist you on the daily goods.

Download the… https://t.co/BjC9GPyD8a",0,1
2584,2020-03-30 12:40:14+00:00,"Guess the animal tweets

Remember to hit the follow button

#Covid_19 #ShameOnTangaTanga #MondayMotivaton #AlexNaJalas #Hydroxychloroquine #StayHome #Quarantine #Coronavirustruth #StayHomekenya #StayHomekenya #StaySafe https://t.co/uaR93sIIK1",0,0
2585,2020-03-30 11:20:30+00:00,"Wash Your Hands Stay Safe LOVE ❤️
#Covid19 #Community @ Kibera, Nairobi Area, Kenya https://t.co/81TCusw7tA",1,4
2586,2020-03-30 10:23:26+00:00,"My charging cable must be having some caramel and sugar 😅. He chewed on it.

#StayHome #StaySafe #BovicCares #GodAboveAll 

https://t.co/IOIAc4NG56 
https://t.co/54yemsdPWO
https://t.co/IvxVj8qKW0 @ Nairobi https://t.co/P4N9G8omvZ",0,0
2587,2020-03-30 10:04:28+00:00,"Yes. We can!
#WeShallOvercome #Covid_19 #WashYourHands #sanitize #StayAtHome #SocialDistancing #stayhealthy #StopTheSpread #staysafe https://t.co/fwuJHp4XqB",0,0
2588,2020-03-30 09:56:40+00:00,"Quarantine Curfew Nights are Longer Than Normal Working Nights
.
.
#MrJoememes #gainwithmrjoe
.
.

Stay safe Corona is Real
.
.

.
.
.
Subscribe to my YouTube channel for more comical videos.
Link on… https://t.co/AIhjMYYRlr",0,0
2589,2020-03-30 09:46:52+00:00,"Siwezi fika uliko. But you know I'll find you as soon as this thing is over. 

#keephopealive #staysafe #stayathome #hope @ Lava Latte https://t.co/ZLsQfYqZ62",0,1
2590,2020-03-30 09:41:11+00:00,@mrphatmusiq You too breh... Stay safe,1,1
2591,2020-03-30 09:18:24+00:00,"Monday morning mood 👉 on Ambunya's first goal at Tusker as we celebrate his birthday. 

#TFC #Staysafe #ElephantOnThemove https://t.co/Vqcpt6ZZgl",0,2
2592,2020-03-30 08:50:32+00:00,"Stay home, stay safe.
Order from home and we'll deliver right to your door step!
@flameflavours thejujacitymall (1st floor):
i) Full chicken + 2 large chips + 2 litre soda at Kes.1,600
ii) Two large pizzas + 2 litre… https://t.co/wwaNDrM5Yp",0,0
2593,2020-03-30 08:40:58+00:00,Kama ulikua Science Congress update us on the cure bana. #Covid_19 #StaySafe,2,0
2594,2020-03-30 08:34:08+00:00,It’s a beautiful #Monday morning and a great opportunity to thank the Lord for reminding us how blessed we are. Do what makes your soul shine 💪💪 #StaySafe #mondaymotivation https://t.co/bNlRCN11xc,0,2
2595,2020-03-30 08:22:49+00:00,"A classic. Blackforest cake.

#pastrychef #pmwakuduabakes #chefmwakudua #nairobi #kenya #cakes #strawberrys #blackforestcake #mondays #mandistreats #baking #stayhome #staysafe #instagood #pastryart  #pastry adfict… https://t.co/bn8zR79GFG",0,1
2596,2020-03-30 08:01:57+00:00,"Make your words COUNT!!
⚡️Getting a handle on your brands tone of voice can be tough, but it is so crucial 📍
.
Not sure what TOV suits your brand? Think about your customers. Who are they, what do they do, how do they speak, who do they relate to etc. 🤷🏼‍♀️ #StaySafe
#toneofvoice https://t.co/ROL4Z9ewZ0",0,1
2597,2020-03-30 06:48:59+00:00,"Women require more information to stay safe, how to keep their businesses afloat, feed their families  #reality. Great effort UN Women lets keep moving.@FemnetProg @Sida @TradeMarkEastA @UWEAL_Ug @WeAreFEWA @eaciidea @EABCArusha https://t.co/hHrRwI6opP",0,0
2598,2020-03-30 06:26:09+00:00,"Let’s enjoy the vibes as we stay safe😎
#BerareBe40
#40fortylounge 
#official40forty 
#40forty.co.ke @ 40Forty Lounge https://t.co/xWnUFf55jT",0,0
2599,2020-03-30 06:25:22+00:00,"Let’s enjoy the vibes as we stay safe😎
#BerareBe40
#40fortylounge 
#official40forty 
#40forty.co.ke @ 40Forty Lounge https://t.co/IG2MFm0lNv",0,0
2600,2020-03-30 06:24:26+00:00,"Let’s enjoy the vibes as we stay safe😎
#BerareBe40
#40fortylounge 
#official40forty 
#40forty.co.ke @ 40Forty Lounge https://t.co/77NGxAgqLA",0,0
2601,2020-03-30 06:23:36+00:00,"Let’s enjoy the vibes as we stay safe😎
#BerareBe40
#40fortylounge 
#official40forty 
#40forty.co.ke @ 40Forty Lounge https://t.co/sgI0VeY53N",0,0
2602,2020-03-30 06:22:52+00:00,"Let’s enjoy the vibes as we stay safe😎
#BerareBe40
#40fortylounge 
#official40forty 
#40forty.co.ke @ 40Forty Lounge https://t.co/gziZ36kfbV",0,0
2603,2020-03-30 06:22:05+00:00,"Let’s enjoy the vibes as we stay safe😎
#BerareBe40
#40fortylounge 
#official40forty 
#40forty.co.ke @ 40Forty Lounge https://t.co/1fe6sArp0C",0,0
2604,2020-03-30 06:21:13+00:00,"Let’s enjoy the vibes as we stay safe😎
#BerareBe40
#40fortylounge 
#official40forty 
#40forty.co.ke @ 40Forty Lounge https://t.co/WIUmY76VaB",0,0
2605,2020-03-30 05:47:25+00:00,"@09Mabz @KariukiAllen @Stevie_Ortice @IanOneal10 @yvonnebuluma @M_begi @BMWanimo Hahaha leave Kariuki alone hajuwangi hizi maneno,you Sir look fine and get that money also stay safe yoh!",0,3
2606,2020-03-30 05:45:07+00:00,"Those people who are talking of total lockdown,just lock yourself and stay safe don't wait for the government.SIMPLE  #mainaandkingangi @Classic105Kenya @ItsMainaKageni",1,13
2607,2020-03-30 05:08:53+00:00,"Government is denying John KJ Kiarie’s assertions regarding the reach and spread of #Covid_19. Interesting.

But in all, treat everyone as being infected and #StayHome or #StaySafe if you can’t avoid staying home.

#washyourhands
#sanitize
#SocialDistancing",1,9
2608,2020-03-30 04:43:17+00:00,"Good Morning wonderful people...?
Here's to a changed life.
1. Keep away from negative people.
2. Stop complaining and appreciate all that you have.
3. Never be afraid to re-invent yourself in the process.
#MondayMotivaton 
#StaySafe #Covid_19",1,5
2609,2020-03-30 04:35:59+00:00,"Take control of your life, protect yourself, your loved ones and others around you. Sneezes 🤧 using your elbow to avoid droplets spreading to others and your surroundings surfaces. Whatever you do Wear mask.  #staysafe #COVID19 #coronaviruskenya
#CoronoVirusActNowTimeUp. https://t.co/tDqMNWRUAz",0,1
2610,2020-03-30 03:36:10+00:00,"#WhenCoronaVirusIsOver I’m honoring all coffee dates,dinners, movie n football hook ups, meet ups etc. Life’s freaking too short to claim being busy. I’m building and strengthening those bonds.

I’m going all out! 

Also, good morning 🌞☀️❤️world. #StaySafe",3,49
2611,2020-03-30 03:35:25+00:00,#StayHome #StaySafe 😉 https://t.co/OnAqDc3tDk,0,0
2612,2020-03-29 21:51:48+00:00,"DO THE FIVE. Stop #COVID19

1. HANDS Wash them often
2. ELBOW Cough into it
3. FACE Don't touch it
4. SPACE Keep safe distance
5. HOME Stay Safe lives",0,0
2613,2020-03-29 20:09:08+00:00,"My peepo’sss! DJ mix livestream 1/2 HR OR a live streamed studio session previewing new music? Much ❤️, stay safe x",12,48
2614,2020-03-29 18:36:08+00:00,"@kipmurkomen The PRIMARY import of urging Kenyans to stay safe remains the fact that there's NO cure for #COVID19 &amp; it can lead to death notwithstanding the kind of hospital one is admitted to or which country does the diagnosis(Italy/US)..not the way you are trying to spin this. Stop, Chair.",10,75
2615,2020-03-29 17:12:57+00:00,"I was at Lenana School today Misinformation on this streets about 🦠 #COVID19 🙆🏿‍♂️

People tweeting from the comfort of their houses 🏡 for sheer online fame while health workers are on the frontline 

#KomesaCorona #KaaNyumbani #StayHome #StaySafe https://t.co/eXb8hduvje",32,50
2616,2020-03-29 17:02:39+00:00,Lol! Stay safe sis 🤣🤣🤣🤣 https://t.co/6N0Lv0NFgK,0,0
2617,2020-03-29 16:53:00+00:00,"@EcEssie @telegram @SafaricomPLC Try it out when you need to buy tokens or pay your power bill?
 Let us know your user experience ... in the meantime, #BeEzee and stay safe",0,1
2618,2020-03-29 16:34:04+00:00,@jameskaranu Stay safe out there,0,1
2619,2020-03-29 16:22:23+00:00,"@TheLoveDre @WachiraLynne @olobulu @K1Says @MikeMaiyaki @chaplinez70 @RandaAndrew @ColinUdoh @phemmytula @Kenyafootball @Muftawu_Nabila @SaddickAdams @JaphMutinda @watts2k @NyabolaEdmond @EricNjiiru @mnamanya @KitulaSammy @Seb_Desabre I'm here mate, I pray you are fine? Stay safe. https://t.co/dZExQmOV55",0,2
2620,2020-03-29 15:03:31+00:00,"If it goes on this way,  by  end of next week we might hit 100 mark.  Stay safe stay at home.  #coronaInkenya CoronaVirusUpdate",0,1
2621,2020-03-29 13:43:35+00:00,Stay safe https://t.co/i2xJ1jXzdQ,2,9
2622,2020-03-29 13:23:46+00:00,"Going to church doesn’t make you a believer, Faith does. If you sleep in a Garage you don’t wake up a car.  #StaySafe. @ Ngong Road https://t.co/YP1gr75vpm",0,0
2623,2020-03-29 13:17:04+00:00,"@DrTedros @NAkufoAddo POWERFUL!
#Covid_19 #CoronaUpdate #COVID19 #StopTheSpreadKe #staysafe #CurfewKE #lockdown https://t.co/0KgvVCHdk4",9,60
2624,2020-03-29 12:30:51+00:00,Stay safe....#awardwinningweaveologist #WeaveExpertsinKenya #weaveologist #WeaveExpert #wigmaker #Wigologist #bestsaloninkenya #rapunzelhairaffair #porshhair @ Rapunzel Hair Affair https://t.co/wLYUWnOtPv,0,0
2625,2020-03-29 12:28:43+00:00,Stay safe.... #awardwinningweaveologist #WeaveExpertsinKenya #weaveologist #wigmaker #Wigologist #bestsaloninkenya #rapunzelhairaffair #porshhair @ Rapunzel Hair Affair https://t.co/d75koh9GSY,0,0
2626,2020-03-29 12:27:08+00:00,Stay safe....#awardwinningweaveologist #WeaveExpertsinKenya #weaveologist #wigmaker #Wigologist #bestsaloninkenya #rapunzelhairaffair #porshhair @ Rapunzel Hair Affair https://t.co/RN89QEGseL,0,0
2627,2020-03-29 12:26:40+00:00,#StayAtHome #StaySafe listen to #MoreMusic = #MoreLife will be sharing a link to the House Arrest Quarantine set. #TheSundayCruise @century_lounge #ClassicsBackToBack @ Nairobi https://t.co/DVbGwIXXC8,0,0
2628,2020-03-29 11:43:08+00:00,"Stay safe folks, maintain social distancing always and remember to  stay home. 
#COVID19Kenya https://t.co/gQe49pX5v3",0,0
2629,2020-03-29 11:19:14+00:00,"@ntvkenya @antoneosoul @Theodoregeneral Nice work experience my friend @KenMijungu and that is why you are so humble to people and you will be good leader🇰🇪..
Stay safe as I am too though am lockdown here in Kenya and I can't go back to South Sudan 🇸🇸 but God is everywhere .",0,1
2630,2020-03-29 10:53:46+00:00,"Hope is seeing Light in spite of being surrounded by darkness!! Stay Safe

#coronavirus #lockdown #lockdown2020 #homeworkout #workoutathome #bodyweight #thefitogwang #ezyrahisifitness #noexcuses @ Nairobi https://t.co/gm4wgD9RcS",0,0
2631,2020-03-29 10:53:28+00:00,@LangatBismark1 @MOH_Kenya @KenyaGovernors @CDCKenya @UNAIDS_Kenya @SpokespersonGoK @NCKenya @WHOKenya @PSofKenya @KEMRI_Kenya It is for your own safety please. You can't give conditions over your own life. #staysafe #StayHome,0,0
2632,2020-03-29 09:32:48+00:00,@Wajiru_ 😭😭😭😭😭 Stay Home. Stay Safe.,0,0
2633,2020-03-29 09:09:28+00:00,"My run 🏃 today is dedicated to the Gov of Kenya 🇰🇪 &amp; every Kenyan. @UnKenya stands united with you to fight #Covid_19. This is a time for unity of purpose, sensitivity &amp; compassion. We must together uphold primacy of human rights &amp; dignity of all #LeaveNoOneBehind #staysafe https://t.co/2rdGyw3A32",30,69
2634,2020-03-29 09:08:26+00:00,"Nmeamka only to hear about mtoto amezaliwa huko lamu akaongea akasema dawa ya corona ni chai ya turungi bila sukari alafu aka vanish😂😂😂haikosi huyo mtoto alikua mluhya!! 

Stay Safe! Stay Home! Sanitize!",3,17
2635,2020-03-29 09:05:42+00:00,"Life Is The Most Expensive Thing ..So stay Safe For Now
#BlessedSunday
#StayHome https://t.co/TBuXPXfh6d",4,8
2636,2020-03-29 09:03:06+00:00,"Sometime back we were criticizing those who prefer watching sermons on Tv instead of going to church. Ati that was not ""the real church"" 

Look at us now. Service ni online and offering na tithe ni kwa Pay Bill and we are okay with it.

#StayHomeSaveLives #staysafe",0,0
2637,2020-03-29 08:51:40+00:00,We preach the gospel of love and light. The gospel of forgiveness and acceptance. #staysafe #HesgotthewholeworldinHisHands #hesgotthewholeworldchallenge #loverofthelight #motherofninjas #loveliveshere @ Kiambu https://t.co/x0xbeKmga9,0,0
2638,2020-03-29 08:48:26+00:00,"Ata Maria akule sanitizer...  @nicmuhando @Elishifa @JackieWaithaka @MajimajiKenya #sanitizer
#StayAtHome
#staysafe
#Covid_19 https://t.co/BzFqMhQwqa",0,0
2639,2020-03-29 07:27:54+00:00,"@ammarcanani Wow, that is so so sad.

Stay Safe",0,0
2640,2020-03-29 06:18:55+00:00,@Akisawandera That is ok'. Stay safe. Us we r working throughout '. Hope the PPEs protect.. Pray for us,0,1
2641,2020-03-29 05:53:51+00:00,"Kenyans Read this Thread Well and Understand.
Don't listen to Sugar Coated news From Kagwe and the Likes....
#CoronaUpdate #kenyacurfew #dontrushchallenge #lockdown #StayAtHomeAndStaySafe 
Lets Stay Safe Dear Kenyans..... https://t.co/t0c64CACn8",0,1
2642,2020-03-29 04:47:01+00:00,"@Collobrown25 Stay safe,do your part.🙏",0,0
2643,2020-03-29 03:51:59+00:00,"A beautiful start to Sunday morning. Mirko &amp; Velerio are twins, from Agrigento, a city on southern coast of Sicily, Italy 🇮🇹. They play Viva la Vida (@coldplay) while in quarantine on 🎻. V @briansolis #Covid_19 #staysafe @ItalyUN_NY @ItalyinKenya
👇🏾
https://t.co/VKfbWmLrFa",37,87
2644,2020-03-29 03:33:55+00:00,"Boss you are an MP .. please use your position to check MOH ...you are in a position of influence not on twitter but in parliament.. on twitter you  can only encourage us to stay safe, stay home etc...  if government has failed, you have failed in your role as MP. https://t.co/BNNmLvkxtz",52,215
2645,2020-03-28 20:29:40+00:00,"I don't think anyone on my TL could know, would ever think that we'd be in this kind of spot. We just studied it in History class. 
Remember though... #stayhome #staysafe and be your family, friends and neighbours… https://t.co/bFnFLxNwc2",0,0
2646,2020-03-28 19:36:28+00:00,"Remember, Charity cleanses wealth. It's times like this that the true character of a human being comes out. Your wealth is a blessing from Allah S.W.T and you will be questioned on how you used it, so please use it wisely. Stay safe Bwana C.K.",0,0
2647,2020-03-28 19:21:24+00:00,@LynaceM @Watimz @Hudheifaden 😂😂 Na chini zaidi ya hapo! Stay safe people.,0,2
2648,2020-03-28 19:19:57+00:00,Quick recovery.  #staysafe #StayAtHomeAndStaySafe https://t.co/L1gyrhAJ5r,1,2
2649,2020-03-28 18:47:33+00:00,"Hapa nikusanitize hadi internal organs na Hennessy VS Neat,  hii Curfew inadai ukae Tu home safe na ujibambe
Order yours online at the comfort of your home, I mean .. stay Safe
Check out @djprotegekenya anapiga sherehe live 
#HennessyKe @hennessy https://t.co/tMzYTEcqZw",2,6
